"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Denmark","DNK","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","0.13341764598458","0.145818729348377","0.0984245275868238","0.102712042135967","0.0893752433553592","0.0767072904081439","0.0920038966340656","0.0923975692536282","0.277072476758523","0.269722292788287","2.40273603618887","2.33412686279499","1.96093889905839","4.32727548165774","12.4528750650442","8.60345281269596","7.20884355029471","9.94325273747527","13.9867120369236","16.5173384840112","14.1650947172287","18.018748180066","25.2747289959121","37.9302424162531","31.2209036574401","54.7700417865244","40.0664372985395","18.1979232551446","20.1183805557739","27.1270459431058","","","","","","","","","","","","","","","","","","","",
"Dominican Republic","DOM","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Algeria","DZA","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1614223121118","18.0459158746314","17.6364433996598","27.0817053065566","31.1273364398592","25.7826661531025","","50.2737537965359","29.3891931759327","21.1069842193506","24.6193825771244","27.1294037519478","18.5636723949583","37.7948006121029","145.335042591999","70.8183747379211","127.307378266115","112.093885854888","75.1095682261261","52.9291373092962","71.1814548711859","99.2854565111795","302.035428545076","140.036103695526","121.288900089079","83.6711300037521","111.076660441119","188.134144596054","201.44290506683","159.227309346954","",
"Early-demographic dividend","EAR","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3119422688853","12.2936634537845","10.8070886815568","13.0247742687366","31.9293918091184","15.9868028944076","14.7407242545833","22.2293231580461","37.0190983981903","52.4071761550019","58.295416044093","50.1778117558181","38.450953195281","37.7618041551266","31.9085534195513","23.2837492734211","23.7477679937802","22.0657605503959","25.603924550304","25.2212426076521","24.4910746813151","27.1978528299815","26.5717051679825","25.8652776566208","43.7016754493481","41.7088030602337","34.0430251282353","",
"East Asia & Pacific","EAS","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","9.66360474415828","13.1354495274614","12.1229513969646","16.6600461901071","13.1981060405417","13.5121066095966","17.4173784284999","12.0957868906253","18.2297978182624","19.5671571720136","25.5206332522246","46.1812024249002","70.5642630437286","75.6729639038718","93.1071128352666","57.2671791442629","33.4299610817561","22.4509271445303","28.2862048707017","35.1471500674341","26.3032181157339","32.6059804350344","45.8242241550529","42.4966179233101","66.8804756076014","65.5521039125368","47.8179460395603","50.7191830827061","55.6652148081971","68.6272814336372","77.0543030459111","100.2573614312","166.693504500875","107.467279675459","119.462559833403","110.634280688852","88.5930317370969","64.7952203080065","88.8529497324846","100.153206709526","234.16922334816","127.551439453936","123.414326720799","102.804531066642","111.297324512565","189.430657705593","205.503755577101","161.64204038767","",
"Europe & Central Asia (excluding high income)","ECA","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5615187279998","18.0079935990455","21.8411172186265","24.3914510972079","25.2788433868612","48.0896286731801","74.4576944636926","51.6665039672439","39.7491313514496","34.0121736115517","27.3304090796583","19.5926191748133","16.3843877007046","15.4635483898992","18.3500554108249","17.4098559831935","18.9259483136846","17.9694269727355","17.7193347868808","44.7783225078204","28.1606077690885","30.199498441469","",
"Europe & Central Asia","ECS","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","3.43068144662786","2.66791492579081","2.36797735236487","2.49067511974839","2.00742162286765","4.11528464272522","4.49335561570951","2.20014355435983","7.36068797336656","7.92142675728899","14.1934943738849","13.0619777052493","28.5608076027459","20.4967633140862","23.1134038655568","21.3746647024449","14.2517358636404","12.9147731309722","19.260410396498","23.1550034264193","21.1355204126436","20.2720075605659","38.7285488148672","55.610229322798","65.5411191996137","101.3543118906","81.7792041718157","51.1781938457095","48.3259963077888","49.6062992698214","49.919356698109","71.2096285861729","102.878959188188","78.9906509788154","56.9055936457127","56.4604509210507","49.3520696427069","40.9928458671092","36.8193739472447","45.4569153347608","","","","","","","","","",
"Ecuador","ECU","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.313976950317348","0.460445021405639","0.278279972300861","0.220864579515711","0.0335931478030568","0.0931521813862173","0.0998485091738174","0.0196171997722443","0.0462363845669253","","","","","","","","","","","","","","","","","","","","","",
"Egypt, Arab Rep.","EGY","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.0205079326534","47.162599046724","58.8550240089336","39.3208815678373","16.9946008619261","6.73654478156225","6.12410222726458","4.41525798215438","8.65228312676056","4.4813593845902","3.03215989872602","5.8095731434164","5.51342221507865","3.35888345246605","4.18976875467282","4.94193909441551","2.35437727765381","",
"Euro area","EMU","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","1.78509614197702","1.67468297375771","1.70521620109547","2.11606705975315","1.40119975093801","1.37982903432647","1.59507451329832","1.33409633796602","2.32055345552695","2.35392621155044","6.20670844428873","9.28216453229557","16.0628203811938","11.6247992018813","13.9789025724594","15.3129982080789","11.7582290355517","10.3420578998089","14.5480519233155","17.4324928436322","15.0628883698091","11.3677156026557","31.0476843563504","50.6512043240822","62.5269426813978","100.901723074282","77.8704988076657","51.3062818586414","48.0213552251973","51.6726123664734","52.7350493348675","72.7474286390659","101.998739881643","80.60607537653","48.266172477383","46.1145669139223","42.0568491878491","36.9905721729464","37.2654550025815","46.9737652507041","47.5039827479518","","","","","","","","",
"Eritrea","ERI","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","1.57435659571483","1.65559582201187","","1.33748703589476","0.521532991363598","0.381394559941959","0.757500109362963","0.61578060465586","0.695812664721687","1.3281123457349","2.06371398702783","6.29014896069055","12.8194493007764","6.98472760705744","9.53421993430653","8.43106619438844","8.35018095757978","6.03561787961733","8.64440794532178","13.0592309937407","10.7274035680478","16.1158020455721","32.2228865248773","60.7438564088037","161.575087828016","264.647491630265","237.390890874616","63.9920489868323","68.1350540705124","80.5330713743737","85.0675955616419","118.891238913716","154.572036113955","105.837291343548","85.6876051644216","96.6362081457217","76.1521103056158","65.2487456494587","67.4961103911961","72.2923620553432","81.794986234397","52.3928821401181","55.9187215909975","43.8692958326628","35.8729968890519","38.2882573346018","27.5615061904097","25.5821294061282","",
"Estonia","EST","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1781845495018","4.87066654928562","5.84006581713627","4.12972778714508","3.12976051379468","6.23049608973762","7.40331409213785","","","","","","","","","","","","","","","","","","","",
"Ethiopia","ETH","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"European Union","EUU","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","1.65123500307081","1.54582495260161","1.58354411889505","1.98006067648083","1.37909191759335","1.34388646367117","1.62054893961562","1.42425291226354","2.56467946165842","2.54564724294574","6.25995661442835","9.19184644683082","15.4804247701258","11.33436206262","13.6879060442918","14.7605102283772","11.3218134156398","10.1874568701894","14.3893693353637","17.7840446241359","15.4235800553166","12.5008219119798","30.9124353738228","49.423998433361","60.2952044716031","97.8284472553398","75.3957992796081","48.7605891825707","45.7179459606569","49.9270780352909","50.222210956452","68.9433030682644","96.0052426357182","74.9428542447071","45.5433299007383","43.4407698319104","39.5046010721436","34.7284044447077","35.0131531310655","43.9312696800597","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","0.260617994065836","0.469184721058804","0.726051627384961","1.02733088162074","2.68752662657713","7.35383836759407","6.50999972628808","6.54128693809596","2.9261442397124","1.18414677153937","1.74004813285839","8.75378299225276","12.8712558816075","14.3129342763498","3.43028708599865","27.3056042515365","47.4458505802082","77.6744625462533","167.164571695878","138.200367238219","102.406525969313","82.9138780583552","95.5842675047881","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","1.56443638309959","1.07809958255689","0.850152180360944","1.87859191775478","1.53626385173652","1.34302231932178","1.29075973803151","1.22441659246163","1.36089470094326","1.32032676802965","3.15214411928905","7.1749535049276","9.57080227574613","6.31869036915744","10.8093059044991","9.62163340575542","9.72710580147567","8.3301012225648","12.1395452592943","14.7440045388167","13.1945557363579","16.8108867267817","27.0803836653963","40.1817935233184","48.4616714919654","79.1058879597386","71.1997353786511","68.7717202057532","59.7991414880186","62.4511468054731","57.8737740580958","86.8582559278802","108.83905275277","82.1067230551794","47.5439881618846","51.0426801486628","46.4182716135861","40.0375777412248","39.3159799666607","40.9185073788111","54.4592610220473","","","","","","","","",
"Faroe Islands","FRO","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","14.6428244596153","10.3497392815759","7.35973722947167","5.84548734607194","5.8250445118745","6.34122402991398","6.07272271587045","6.35757088876376","8.69571774081195","10.4625026891793","15.6055436738527","18.7883783374075","57.3097865165089","32.368990423143","34.2544741548281","27.8315687398993","29.2057196488705","27.8413128315753","39.3068016695538","41.5704631879398","37.3246744653077","41.4663413015265","53.6154801512474","63.1734650523134","84.3559648756575","110.077768749637","114.79615665371","58.6636825969269","60.6353363753185","66.9526436786511","68.0212305066885","102.025297426425","127.736197563311","93.3826706425703","116.355414894867","129.277147421281","113.933454169939","91.2557118337314","60.1486935839051","76.9083648206512","","","","","28.3452212629245","","27.1919088301084","25.3931367271448","",
"Georgia","GEO","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ghana","GHA","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0686891092688722","1.26689567723343","0.291597830153386","0.232944169084639","0.599439026740545","0.765429973404255","0.257705578771417","0.139679080747629","0.235189069284253","0.162174491424829","0.576334249225714","0.820589693734634","0.474658433819175","0.247066828398538","0.585644716854017","1.00002150530651","0.198858139628421","0.31617208833617","0.645962183374605","0.12357135443649","0.307045187321719","","","","","","0.0129064404894536","0.0466284360580407","0.0340524324052798","0.0843612989062871","",
"Gibraltar","GIB","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","0.512056517921155","0.361055611309913","0.241678612657151","0.129478976616884","0.0999583003462884","0.148470799215614","0.189784979640328","1.83084485126581","1.09098617626483","1.80499844614511","8.14885178696314","4.55093484544181","2.37040890898347","4.62921014029652","4.29538816342468","4.3469981244332","5.64535100391421","14.764567146899","34.6327860678938","128.968476412453","70.229476857361","27.2397124045122","13.2300749626649","16.7403847032217","16.555345393221","19.8332329856641","31.6382361737948","38.106811460783","22.9838220921504","17.9026888699376","13.6787497524016","8.11989028431637","6.22960920666075","10.0502373928865","14.0366270476243","9.16931551407011","6.32882252968173","7.61188854362951","5.60501343181038","7.51564555485565","8.7450925849223","7.68132874535297","8.57451347988553","",
"Grenada","GRD","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guam","GUM","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","6.2118767018869","6.97744837904956","6.34127196496727","7.86911953046417","7.20789874210107","9.48331941377803","10.3534149525237","9.42161811018088","15.550277253665","18.8195440380098","25.1750278851332","33.9694726149899","49.0950114245238","40.0536213465971","46.9329995642057","33.6291078845692","25.5039129796067","23.1405038037427","32.3904525149179","35.8731591900196","36.9817019516296","44.8159572857424","65.1167621478912","82.1650402469717","112.984506398771","163.992672113464","120.017091829694","93.9277537121369","85.7983821176506","95.3583332643669","117.369322383979","139.831118608031","184.077536679537","169.599243689189","131.225334909077","131.098242590727","131.911789966603","104.751222318557","110.343927963964","121.679517765115","147.146252693123","145.373027469953","139.839860536031","155.492013413831","113.147370219542","154.844638654552","148.08763480389","127.927451064436","",
"Hong Kong SAR, China","HKG","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","4.81683604831717","5.01694344163658","2.08576215817914","2.23006802065701","4.767518433575","2.69230763001413","","","","","","37.2889884495125","89.6987597354156","39.229154528446","50.2721613817351","44.9555652938811","43.3064983244909","75.238096576134","109.771064330168","92.5882190105754","66.0818411209323","104.085769261953","255.44201302508","121.944085610197","137.341868748766","217.276442694399","140.605209649114","107.567712459823","169.067134646832","238.751307991426","231.974553385982","390.391154556936","952.669399233126","715.168618095622","660.259390034172","650.630804614389","578.219464764298","409.980664689471","459.564370390566","497.816606058375","668.638239426381","421.08578834166","572.30720303076","626.644859055191","501.891568751173","889.815804038354","1102.73259488119","791.699109186458","",
"Honduras","HND","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.35216429707313","0.740117003941987","1.00262217785757","0.386475307296114","0.28948059510131","0.855133080327883","0.502529476646626","0.598603983490142","0.699280010208502","1.11092353467942","1.68109807067144","3.78247817572208","7.39406802576681","4.69352084941818","2.35463036059744","1.78486939512706","1.4772796857694","0.946219644313238","0.930896074330716","0.825885534476629","0.83327182888309","0.605126490758304","0.771136724944252","0.402122208299086","0.534420723465224","0.645550278250239","0.379162291723665","0.340279093646322","",
"Haiti","HTI","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.82447298974943","10.3917259449197","13.7048382490167","19.577646173931","26.7782261127755","33.7310132653","17.4095455577487","20.7568890745505","20.0237487619804","11.0269552547494","8.51098190223088","7.97635301055094","5.04397372664641","5.94414181382221","6.07451116634254","7.25495872445545","6.15939986676412","5.28471873720678","7.18857652340631","4.75134165301196","5.30622308312696","",
"IBRD only","IBD","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.265601641412","15.1981802310484","12.265614052218","16.0896043204571","20.1679554061778","16.264675541398","","35.0116025603713","19.3142799998151","15.4726761236667","19.3252571352607","22.6290270047201","21.0125642942988","34.1946827767567","82.8210742743925","49.9534551505839","74.5108687876466","65.6295435152047","45.6751744068192","35.1845345633655","43.735168439121","58.7062422270369","173.242699814187","87.0562774875268","77.4168722668396","58.4660436402305","75.3677551606841","132.27886888406","139.217634652477","107.649067629608","",
"IDA & IBRD total","IBT","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8549156887474","14.5653888957565","11.6066339706605","15.0326825294535","18.9195136834888","15.1609476725397","","34.1640423416114","18.5451144425528","15.3111466978627","19.1202839693958","23.2747131583979","21.4718929878568","33.5416874698799","79.629244150641","47.9306786478238","71.2022058219144","62.8031330127775","43.7962852005515","33.7179558222516","41.8099542106876","56.0908358115057","167.051054126191","84.1974372769261","75.3399164688125","56.870246408108","72.6022260370817","125.719222533433","133.180571125156","102.889675305747","",
"IDA total","IDA","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.29205760129235","4.02635990674953","3.23931133377588","14.9334026359867","","6.77937932679518","","","49.3957021935809","41.1954559073734","29.8769474285615","23.4911627940989","10.1495424316613","4.16035930234766","2.82006069910431","2.04246785124854","2.2164128482688","1.02273096779694","0.720545296740675","","","","","","2.67124450445614","2.57833716170661","1.06199898599072","",
"Indonesia","IDN","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.75190797773518","6.66366506619099","7.1114904900552","14.266941875967","10.1945872943754","13.547860836049","15.1153041140526","7.81825892203148","6.00705724419306","6.33122830713324","5.4352328174127","8.51853923811829","9.74534738312457","11.0604254245868","21.9598830180983","14.8657552317497","15.9519211873169","13.8330046585128","11.8117714779838","10.0155118568184","10.8334361823624","10.1841027482379","8.71753859719412","9.70155879899376","9.10903730034414","10.0407971135811","10.5342716068555","12.3831868485528","17.0898548354442","14.7721664347665","",
"IDA only","IDX","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109.489500550261","51.1171184450986","38.2401263509564","46.533515388684","53.1676131325193","57.7437490068327","67.7482496085886","89.6178901641304","86.5176344635813","78.3025675916046","63.3133761897414","40.6275403390484","34.8777811042789","30.752791302865","37.3412277779137","38.1343261769465","35.2251250426323","45.4391814569593","47.9372900538517","45.337552129003","72.8147804463742","79.8183218099014","56.6410343776066","",
"Not classified","INX","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.2760110988675","15.5617860392959","19.314587591724","47.782740424584","45.5848777741044","14.6836252624663","20.5623089924846","2.44142830139273","3.70658372054239","3.07504499744587","3.68430758464025","5.20274695951775","9.1310633133374","6.37594526008208","4.17897554949921","3.99685804001028","3.41653141206144","4.16407399378219","6.25801734056309","6.38235897390516","7.15869387439818","7.48444722683162","8.57670375568805","8.29684796666442","","","","","",
"Iran, Islamic Rep.","IRN","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","0.295502439258847","0.440818013710796","0.250619965861516","0.575682972105605","","","","","","","","","","","","","","","0.332519535689258","0.60202004934602","0.575155002246842","1.54903579212594","0.844625233456187","0.790383021635084","1.559107742457","4.07017108272654","1.23527383139315","1.35360469937443","2.54843618190687","5.92374583282918","3.17854362258228","1.77018372720689","2.32848482628047","3.54519224286406","4.07985623101443","3.48949141531257","2.30132055298348","2.33859619774443","8.99108093393347","5.07533522807473","2.06872679188135","4.08101806150633","2.41285219733489","10.5726820677154","34.640776406582","73.5420702180044","66.6498471079302","57.3038990214554","",
"Iraq","IRQ","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.212267056929805","0.305190093589277","0.614854771837536","1.1432677003222","2.3897994244175","6.08676717276911","17.4993506139877","24.4347771975139","15.567988457089","42.5352217486537","68.3215719950076","84.8820484733537","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.37926625583942","7.0738737227362","11.6911936187638","11.5113116542163","17.3114054688097","21.1009425232945","11.1335896838989","9.09175065636916","13.5609073912633","21.6332849209647","28.8549952030837","39.8080784672194","54.0889336678097","43.5269470563597","37.5261002197028","45.4062140637689","28.7154344211222","19.3692717578464","18.667343341874","15.0480452625054","18.5789213970327","16.0892299008339","19.2710755109475","16.5759688229061","17.0121108710068","25.3208314588424","21.7575423273621","21.2889445562968","",
"Italy","ITA","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","0.718941514260383","0.558924533412318","0.336184935525883","0.624646249889827","0.87907055283745","1.79647527958981","2.51916140493961","0.652346933100269","0.873889322795324","0.923844196036702","3.03267348971351","5.98875972823694","4.01872563170994","3.54464810457083","4.52622485101499","3.57002973776618","1.88034191917765","2.09308459354593","6.19210291127228","10.8574952757217","7.4136300285193","7.81337452636444","16.3568432306902","38.2610002405045","42.794716708425","86.2975093504422","51.3404771362055","45.1499016024415","46.4288020839555","49.8302102786267","56.7626184909139","62.0117064849396","100.020763035247","57.4771297494478","42.1294188368662","31.1716906490092","36.8890677095844","37.4998504374015","35.9485661536554","95.0810294639915","","","","","","","","","",
"Jamaica","JAM","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.39146911701861","2.96007803983304","1.48521008606174","1.84152002028726","1.57392075362392","0.633990665437834","0.605937308116848","0.847300985044783","1.34859891753345","1.57629231745492","","","","","","","","","1.77255797657455","4.83822389579082","0.497749431113557","0.900770118916095","4.31977393229348","2.89534133548254","2.31062423279436","3.57636138165581","4.95787741227477","0.327024475815341","","1.06563662307602","",
"Jordan","JOR","Stocks traded, total value (% of GDP)","CM.MKT.TRAD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.649756484914","11.2759240814266","8.78471164655227","5.05521215082661","6.91293286356647","8.24289279475204","6.73011958534517","5.57158384316602","10.5104665870484","13.9754607006182","25.6639423409465","46.8834344757691","189.177874876759","129.887918017123","101.850699430399","120.010242472719","52.5935087876793","31.6850520796755","13.2006852409132","8.62910643977962","9.94765837433206","8.39204275906282","9.21289126405343","6.47871278352532","5.61069100149972","5.44974197334693","3.78609741431149","3.37067983289024","5.82221826849279","5.21517704861715","",
